FL-experiment | INFO flwr 2024-04-29 19:22:19,659 | main.py:43 | Config: INCENTIVES_ON=True, BCFL=False, IPFS_ON=True, NUM_CLIENTS=5, NUM_ROUNDS=5,
FL-experiment | DEBUG flwr 2024-04-29 19:24:09,512 | client.py:139 | File: storage/updated_weights_3_0bc23620-91f3-477a-8b21-848c9327ea2c.pkl IPFS file hash: QmZzxf8mAY6U82ThexA86LhUZijMav5KLtaoBttFcTRmmp
FL-experiment | INFO flwr 2024-04-29 19:24:09,512 | client.py:141 | Start sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-29 19:24:09,512 | client.py:144 | PERUN REQUEST: Setting weight client=3, REQ=set,peer_5,1,5,QmZzxf8mAY6U82ThexA86LhUZijMav5KLtaoBttFcTRmmp,0,0
FL-experiment | INFO flwr 2024-04-29 19:24:09,521 | client.py:146 | Done sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-29 19:24:09,521 | client.py:149 | Done Training client=3
FL-experiment | DEBUG flwr 2024-04-29 19:24:09,591 | client.py:139 | File: storage/updated_weights_4_0c7b4707-84d2-4100-9b6c-29d49eda8f0e.pkl IPFS file hash: QmYpRbs7V9Ar25xJ81Dg6oy3Y75uGg7X3j2Fnx6UzWuTsM
FL-experiment | INFO flwr 2024-04-29 19:24:09,592 | client.py:141 | Start sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-29 19:24:09,592 | client.py:144 | PERUN REQUEST: Setting weight client=4, REQ=set,peer_5,1,5,QmYpRbs7V9Ar25xJ81Dg6oy3Y75uGg7X3j2Fnx6UzWuTsM,0,0
FL-experiment | DEBUG flwr 2024-04-29 19:24:09,633 | client.py:139 | File: storage/updated_weights_1_5c0afc39-afab-460c-96d5-d31ce2bc373b.pkl IPFS file hash: QmUWNzdFU8tCaMat7ffo11zJ2kpQkbWfjGWJ31PwDFM9PY
FL-experiment | INFO flwr 2024-04-29 19:24:09,634 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 19:24:09,634 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_5,1,5,QmUWNzdFU8tCaMat7ffo11zJ2kpQkbWfjGWJ31PwDFM9PY,0,0
FL-experiment | DEBUG flwr 2024-04-29 19:24:09,647 | client.py:139 | File: storage/updated_weights_0_73f68a52-9178-4ddb-8672-263e215b07e9.pkl IPFS file hash: QmQ3rMQQr7ktYxZxBCQKwfSoX1JYHMkKbwNhk8bgoZgztg
FL-experiment | INFO flwr 2024-04-29 19:24:09,647 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 19:24:09,647 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_5,1,5,QmQ3rMQQr7ktYxZxBCQKwfSoX1JYHMkKbwNhk8bgoZgztg,0,0
FL-experiment | INFO flwr 2024-04-29 19:24:09,738 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 19:24:09,738 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 19:24:09,872 | client.py:146 | Done sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-29 19:24:09,872 | client.py:149 | Done Training client=4
FL-experiment | DEBUG flwr 2024-04-29 19:24:09,903 | client.py:139 | File: storage/updated_weights_2_a05cbd52-6924-4b0a-850e-6f0666d0896f.pkl IPFS file hash: QmWoLkJMfk69morvN3SGEyLEBbQb7vw4BDg777Aohup2Qu
FL-experiment | INFO flwr 2024-04-29 19:24:09,903 | client.py:141 | Start sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-29 19:24:09,903 | client.py:144 | PERUN REQUEST: Setting weight client=2, REQ=set,peer_5,1,5,QmWoLkJMfk69morvN3SGEyLEBbQb7vw4BDg777Aohup2Qu,0,0
FL-experiment | INFO flwr 2024-04-29 19:24:09,912 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 19:24:09,912 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 19:24:10,237 | client.py:146 | Done sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-29 19:24:10,238 | client.py:149 | Done Training client=2
FL-experiment | DEBUG flwr 2024-04-29 19:24:10,245 | server.py:236 | fit_round 1 received 5 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 19:24:10,246 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-29 19:24:10,277 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | INFO flwr 2024-04-29 19:24:10,278 | server.py:86 | Start saving aggregated model to storage (round=1)
FL-experiment | DEBUG flwr 2024-04-29 19:24:10,517 | server.py:95 | File: storage/aggregated_model_517d817b-49e5-4d4d-8101-3d8ac9eb052a.pkl IPFS file hash: QmZXDpfo15cz4pLpkK1eszQbxtxfXtDSk3NDTeT6Fj3dXN
FL-experiment | INFO flwr 2024-04-29 19:24:10,517 | server.py:98 | Done saving aggregated model to storage (round=1)
FL-experiment | DEBUG flwr 2024-04-29 19:24:10,517 | server.py:173 | evaluate_round 1: strategy sampled 5 clients (out of 5)
FL-experiment | DEBUG flwr 2024-04-29 19:24:12,826 | server.py:187 | evaluate_round 1 received 5 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 19:24:12,826 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-29 19:24:12,826 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-29 19:24:12,826 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.23112}, Aggregated loss: 669.6520629882813, IPFS hash: QmZXDpfo15cz4pLpkK1eszQbxtxfXtDSk3NDTeT6Fj3dXN
FL-experiment | INFO flwr 2024-04-29 19:24:12,826 | server.py:111 | Start sending aggregated model to perun nodes round=1
FL-experiment | INFO flwr 2024-04-29 19:24:12,826 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmZXDpfo15cz4pLpkK1eszQbxtxfXtDSk3NDTeT6Fj3dXN,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 19:24:13,155 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmZXDpfo15cz4pLpkK1eszQbxtxfXtDSk3NDTeT6Fj3dXN,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 19:24:13,488 | server.py:114 | PERUN REQUEST: Setting model with peer_2, REQ=set,peer_2,QmZXDpfo15cz4pLpkK1eszQbxtxfXtDSk3NDTeT6Fj3dXN,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 19:24:13,821 | server.py:114 | PERUN REQUEST: Setting model with peer_3, REQ=set,peer_3,QmZXDpfo15cz4pLpkK1eszQbxtxfXtDSk3NDTeT6Fj3dXN,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 19:24:14,155 | server.py:114 | PERUN REQUEST: Setting model with peer_4, REQ=set,peer_4,QmZXDpfo15cz4pLpkK1eszQbxtxfXtDSk3NDTeT6Fj3dXN,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 19:24:14,492 | server.py:123 | Done sending aggregated model to perun nodes round=1
FL-experiment | INFO flwr 2024-04-29 19:24:14,493 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-29 19:24:14,493 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-29 19:24:14,493 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-29 19:24:14,493 | server.py:222 | fit_round 2: strategy sampled 5 clients (out of 5)
FL-experiment | INFO flwr 2024-04-29 19:24:14,507 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 19:24:14,511 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 19:24:14,519 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 19:24:14,521 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 19:24:14,521 | client.py:128 | Start Training client=2
FL-experiment | DEBUG flwr 2024-04-29 19:24:44,037 | client.py:139 | File: storage/updated_weights_0_2e21bf07-b730-4bd4-9502-ad95d168701a.pkl IPFS file hash: QmZzoJumwbS3eJwLoBTyRc2D7o3H26Cnd1rYua7EjuQk6M
FL-experiment | INFO flwr 2024-04-29 19:24:44,038 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 19:24:44,038 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_5,1,5,QmZzoJumwbS3eJwLoBTyRc2D7o3H26Cnd1rYua7EjuQk6M,0,0
FL-experiment | INFO flwr 2024-04-29 19:24:44,129 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 19:24:44,129 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-29 19:24:44,275 | client.py:139 | File: storage/updated_weights_3_5fe2d5e4-bee0-4cbb-bf84-02e17b2c122b.pkl IPFS file hash: Qmf92hcsFyLUtQHEmvZQ79hkssKNtqJZDbPKArW3nRu7F9
FL-experiment | INFO flwr 2024-04-29 19:24:44,275 | client.py:141 | Start sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-29 19:24:44,275 | client.py:144 | PERUN REQUEST: Setting weight client=3, REQ=set,peer_5,1,5,Qmf92hcsFyLUtQHEmvZQ79hkssKNtqJZDbPKArW3nRu7F9,0,0
FL-experiment | INFO flwr 2024-04-29 19:24:44,283 | client.py:146 | Done sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-29 19:24:44,283 | client.py:149 | Done Training client=3
FL-experiment | DEBUG flwr 2024-04-29 19:24:44,369 | client.py:139 | File: storage/updated_weights_4_77f43d8e-d6ea-46fb-922b-dbc7305a5485.pkl IPFS file hash: QmVNeWWTYf5NaLLabrrx4M6GAnBmSsY2StLbaebmVa3gJC
FL-experiment | INFO flwr 2024-04-29 19:24:44,369 | client.py:141 | Start sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-29 19:24:44,369 | client.py:144 | PERUN REQUEST: Setting weight client=4, REQ=set,peer_5,1,5,QmVNeWWTYf5NaLLabrrx4M6GAnBmSsY2StLbaebmVa3gJC,0,0
FL-experiment | DEBUG flwr 2024-04-29 19:24:44,464 | client.py:139 | File: storage/updated_weights_2_7b928c7a-db15-40de-a443-1b173a9e456b.pkl IPFS file hash: QmQiC23p1AhKUDZ9vjKsFYrxcZ2fyPfZatqKnGKYxCYxBR
FL-experiment | INFO flwr 2024-04-29 19:24:44,464 | client.py:141 | Start sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-29 19:24:44,464 | client.py:144 | PERUN REQUEST: Setting weight client=2, REQ=set,peer_5,1,5,QmQiC23p1AhKUDZ9vjKsFYrxcZ2fyPfZatqKnGKYxCYxBR,0,0
FL-experiment | DEBUG flwr 2024-04-29 19:24:44,647 | client.py:139 | File: storage/updated_weights_1_e326c94a-d35b-40b4-be79-928f27dde1a5.pkl IPFS file hash: Qmefhb5DKYtoen1QuiQFdkFzzHUbeCRzNZGoJN7bVgyMdp
FL-experiment | INFO flwr 2024-04-29 19:24:44,648 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 19:24:44,648 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_5,1,5,Qmefhb5DKYtoen1QuiQFdkFzzHUbeCRzNZGoJN7bVgyMdp,0,0
FL-experiment | INFO flwr 2024-04-29 19:24:44,652 | client.py:146 | Done sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-29 19:24:44,653 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 19:24:44,798 | client.py:146 | Done sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-29 19:24:44,798 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 19:24:44,930 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 19:24:44,930 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 19:24:44,951 | server.py:236 | fit_round 2 received 5 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 19:24:44,952 | server.py:65 | Start Aggregating round=2
FL-experiment | INFO flwr 2024-04-29 19:24:44,968 | server.py:86 | Start saving aggregated model to storage (round=2)
FL-experiment | DEBUG flwr 2024-04-29 19:24:45,273 | server.py:95 | File: storage/aggregated_model_e979f05a-e074-4bd7-917c-e1e18e0dd86a.pkl IPFS file hash: QmTsKyjKnCxGY2qtiyePhrCRCcztVE6geLVrrRww1fyNAf
FL-experiment | INFO flwr 2024-04-29 19:24:45,274 | server.py:98 | Done saving aggregated model to storage (round=2)
FL-experiment | DEBUG flwr 2024-04-29 19:24:45,285 | server.py:173 | evaluate_round 2: strategy sampled 5 clients (out of 5)
FL-experiment | DEBUG flwr 2024-04-29 19:24:47,536 | server.py:187 | evaluate_round 2 received 5 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 19:24:47,537 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-29 19:24:47,537 | server.py:107 | Done Evaluating fit round=2
FL-experiment | DEBUG flwr 2024-04-29 19:24:47,537 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.38128}, Aggregated loss: 529.8718627929687, IPFS hash: QmTsKyjKnCxGY2qtiyePhrCRCcztVE6geLVrrRww1fyNAf
FL-experiment | INFO flwr 2024-04-29 19:24:47,537 | server.py:111 | Start sending aggregated model to perun nodes round=2
FL-experiment | INFO flwr 2024-04-29 19:24:47,537 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmTsKyjKnCxGY2qtiyePhrCRCcztVE6geLVrrRww1fyNAf,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 19:24:47,867 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmTsKyjKnCxGY2qtiyePhrCRCcztVE6geLVrrRww1fyNAf,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 19:24:48,201 | server.py:114 | PERUN REQUEST: Setting model with peer_2, REQ=set,peer_2,QmTsKyjKnCxGY2qtiyePhrCRCcztVE6geLVrrRww1fyNAf,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 19:24:48,529 | server.py:114 | PERUN REQUEST: Setting model with peer_3, REQ=set,peer_3,QmTsKyjKnCxGY2qtiyePhrCRCcztVE6geLVrrRww1fyNAf,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 19:24:48,861 | server.py:114 | PERUN REQUEST: Setting model with peer_4, REQ=set,peer_4,QmTsKyjKnCxGY2qtiyePhrCRCcztVE6geLVrrRww1fyNAf,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 19:24:49,194 | server.py:123 | Done sending aggregated model to perun nodes round=2
FL-experiment | INFO flwr 2024-04-29 19:24:49,195 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-29 19:24:49,195 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-29 19:24:49,195 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-29 19:24:49,196 | server.py:222 | fit_round 3: strategy sampled 5 clients (out of 5)
FL-experiment | INFO flwr 2024-04-29 19:24:49,212 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 19:24:49,218 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 19:24:49,220 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 19:24:49,222 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 19:24:49,224 | client.py:128 | Start Training client=1
FL-experiment | DEBUG flwr 2024-04-29 19:25:16,730 | client.py:139 | File: storage/updated_weights_1_e1c60e52-7369-4526-9120-19f117190fc4.pkl IPFS file hash: QmYPv1rFZdxxuSt8Q8b2ZhFtKJmnQ7HP7Z8e2ZUzQGqiSz
FL-experiment | INFO flwr 2024-04-29 19:25:16,731 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 19:25:16,731 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_5,1,5,QmYPv1rFZdxxuSt8Q8b2ZhFtKJmnQ7HP7Z8e2ZUzQGqiSz,0,0
FL-experiment | DEBUG flwr 2024-04-29 19:25:16,940 | client.py:139 | File: storage/updated_weights_3_ecc110ee-bb44-45c9-be18-ae7503d5c344.pkl IPFS file hash: QmapJDd49HwNW2BY8b5G8yTvQGxwwzn68aTYj93jD1QRjv
FL-experiment | INFO flwr 2024-04-29 19:25:16,940 | client.py:141 | Start sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-29 19:25:16,940 | client.py:144 | PERUN REQUEST: Setting weight client=3, REQ=set,peer_5,1,5,QmapJDd49HwNW2BY8b5G8yTvQGxwwzn68aTYj93jD1QRjv,0,0
FL-experiment | INFO flwr 2024-04-29 19:25:16,947 | client.py:146 | Done sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-29 19:25:16,947 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 19:25:17,011 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 19:25:17,011 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 19:25:17,046 | client.py:139 | File: storage/updated_weights_2_ebe20b4c-fe28-4284-9327-9471047bbd64.pkl IPFS file hash: QmWuuuQuemAhCG7zeNLv4SmPez9JJ3iCGVWHwH3gvZim1E
FL-experiment | INFO flwr 2024-04-29 19:25:17,046 | client.py:141 | Start sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-29 19:25:17,046 | client.py:144 | PERUN REQUEST: Setting weight client=2, REQ=set,peer_5,1,5,QmWuuuQuemAhCG7zeNLv4SmPez9JJ3iCGVWHwH3gvZim1E,0,0
FL-experiment | DEBUG flwr 2024-04-29 19:25:17,132 | client.py:139 | File: storage/updated_weights_0_3f82e67b-e3e2-428e-9a21-054432ff72d9.pkl IPFS file hash: QmNVpmoFJiCRRfJq6z9GUwcX9r8cwoLTAw8K1Q7nazKPNg
FL-experiment | INFO flwr 2024-04-29 19:25:17,132 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 19:25:17,132 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_5,1,5,QmNVpmoFJiCRRfJq6z9GUwcX9r8cwoLTAw8K1Q7nazKPNg,0,0
FL-experiment | DEBUG flwr 2024-04-29 19:25:17,174 | client.py:139 | File: storage/updated_weights_4_ec317586-66e4-4927-851f-b90d813452de.pkl IPFS file hash: QmRSF22KADeT3vM5DSWiogPw47chmqtUGw3z3feGKoxUcX
FL-experiment | INFO flwr 2024-04-29 19:25:17,174 | client.py:141 | Start sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-29 19:25:17,174 | client.py:144 | PERUN REQUEST: Setting weight client=4, REQ=set,peer_5,1,5,QmRSF22KADeT3vM5DSWiogPw47chmqtUGw3z3feGKoxUcX,0,0
FL-experiment | INFO flwr 2024-04-29 19:25:17,224 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 19:25:17,224 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 19:25:17,383 | client.py:146 | Done sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-29 19:25:17,384 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 19:25:17,456 | client.py:146 | Done sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-29 19:25:17,457 | client.py:149 | Done Training client=4
FL-experiment | DEBUG flwr 2024-04-29 19:25:17,468 | server.py:236 | fit_round 3 received 5 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 19:25:17,469 | server.py:65 | Start Aggregating round=3
FL-experiment | INFO flwr 2024-04-29 19:25:17,487 | server.py:86 | Start saving aggregated model to storage (round=3)
FL-experiment | DEBUG flwr 2024-04-29 19:25:17,764 | server.py:95 | File: storage/aggregated_model_6eaed658-58bd-41af-8509-d7037118cf06.pkl IPFS file hash: QmVDW3KBuwz5c7KxEPZXMWqSn5YoP6icf6EBkCD4FVU5rw
FL-experiment | INFO flwr 2024-04-29 19:25:17,764 | server.py:98 | Done saving aggregated model to storage (round=3)
FL-experiment | DEBUG flwr 2024-04-29 19:25:17,764 | server.py:173 | evaluate_round 3: strategy sampled 5 clients (out of 5)
FL-experiment | DEBUG flwr 2024-04-29 19:25:20,034 | server.py:187 | evaluate_round 3 received 5 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 19:25:20,034 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-29 19:25:20,034 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-29 19:25:20,035 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.4431}, Aggregated loss: 478.4272705078125, IPFS hash: QmVDW3KBuwz5c7KxEPZXMWqSn5YoP6icf6EBkCD4FVU5rw
FL-experiment | INFO flwr 2024-04-29 19:25:20,035 | server.py:111 | Start sending aggregated model to perun nodes round=3
FL-experiment | INFO flwr 2024-04-29 19:25:20,035 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmVDW3KBuwz5c7KxEPZXMWqSn5YoP6icf6EBkCD4FVU5rw,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 19:25:20,363 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmVDW3KBuwz5c7KxEPZXMWqSn5YoP6icf6EBkCD4FVU5rw,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 19:25:20,695 | server.py:114 | PERUN REQUEST: Setting model with peer_2, REQ=set,peer_2,QmVDW3KBuwz5c7KxEPZXMWqSn5YoP6icf6EBkCD4FVU5rw,5,0,0,99
