FL-experiment | INFO flwr 2024-04-29 16:45:16,062 | main.py:43 | Config: INCENTIVES_ON=True, BCFL=False, IPFS_ON=True, NUM_CLIENTS=2, NUM_ROUNDS=5,
FL-experiment | INFO flwr 2024-04-29 16:46:11,532 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-29 16:46:11,544 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | INFO flwr 2024-04-29 16:46:11,544 | server.py:86 | Start saving aggregated model to storage (round=1)
FL-experiment | DEBUG flwr 2024-04-29 16:46:11,841 | server.py:95 | File: storage/aggregated_model_c64114ae-22be-4f80-81bb-e302c887159e.pkl IPFS file hash: QmUsej4APs16oACuZ3BBXjKBSzcp2RfQRbDe5qVZ2We4C5
FL-experiment | INFO flwr 2024-04-29 16:46:11,841 | server.py:98 | Done saving aggregated model to storage (round=1)
FL-experiment | DEBUG flwr 2024-04-29 16:46:11,842 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-29 16:46:13,913 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 16:46:13,913 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-29 16:46:13,913 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-29 16:46:13,913 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.2157}, Aggregated loss: 684.856689453125, IPFS hash: QmUsej4APs16oACuZ3BBXjKBSzcp2RfQRbDe5qVZ2We4C5
FL-experiment | INFO flwr 2024-04-29 16:46:13,913 | server.py:111 | Start sending aggregated model to perun nodes round=1
FL-experiment | INFO flwr 2024-04-29 16:46:13,913 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmUsej4APs16oACuZ3BBXjKBSzcp2RfQRbDe5qVZ2We4C5,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 16:46:14,091 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmUsej4APs16oACuZ3BBXjKBSzcp2RfQRbDe5qVZ2We4C5,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 16:46:14,275 | server.py:123 | Done sending aggregated model to perun nodes round=1
FL-experiment | INFO flwr 2024-04-29 16:46:14,276 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-29 16:46:14,276 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-29 16:46:14,276 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-29 16:46:14,276 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-29 16:46:14,291 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 16:46:14,295 | client.py:128 | Start Training client=0
FL-experiment | DEBUG flwr 2024-04-29 16:46:33,051 | client.py:139 | File: storage/updated_weights_1_71e2fb9c-2000-46b0-9c49-68b3f4645e6d.pkl IPFS file hash: QmPXhiBJftW3isWjrmGnvxpxukcPRuKUhuAVMC77edzQ9B
FL-experiment | INFO flwr 2024-04-29 16:46:33,051 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 16:46:33,051 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_2,1,5,QmPXhiBJftW3isWjrmGnvxpxukcPRuKUhuAVMC77edzQ9B,0,0
FL-experiment | INFO flwr 2024-04-29 16:46:33,390 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 16:46:33,390 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 16:46:33,399 | client.py:139 | File: storage/updated_weights_0_613eb391-5cdf-471e-bf31-241bca2b97af.pkl IPFS file hash: QmYbxB94KV4YRbWo7TNzHAPNXhkgpHhVwW3F5XsCdckJNP
FL-experiment | INFO flwr 2024-04-29 16:46:33,399 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 16:46:33,399 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_2,1,5,QmYbxB94KV4YRbWo7TNzHAPNXhkgpHhVwW3F5XsCdckJNP,0,0
FL-experiment | INFO flwr 2024-04-29 16:46:33,580 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 16:46:33,580 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-29 16:46:33,584 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 16:46:33,584 | server.py:65 | Start Aggregating round=2
FL-experiment | INFO flwr 2024-04-29 16:46:33,592 | server.py:86 | Start saving aggregated model to storage (round=2)
FL-experiment | DEBUG flwr 2024-04-29 16:46:33,875 | server.py:95 | File: storage/aggregated_model_51865282-27e0-4db5-bb58-e78033f9c588.pkl IPFS file hash: QmVbg1RfQeFgRaacNNLGXL719QohxRdbBRJebQ27je1izv
FL-experiment | INFO flwr 2024-04-29 16:46:33,876 | server.py:98 | Done saving aggregated model to storage (round=2)
FL-experiment | DEBUG flwr 2024-04-29 16:46:33,876 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-29 16:46:35,916 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 16:46:35,916 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-29 16:46:35,916 | server.py:107 | Done Evaluating fit round=2
FL-experiment | DEBUG flwr 2024-04-29 16:46:35,916 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.3129}, Aggregated loss: 587.6731262207031, IPFS hash: QmVbg1RfQeFgRaacNNLGXL719QohxRdbBRJebQ27je1izv
FL-experiment | INFO flwr 2024-04-29 16:46:35,916 | server.py:111 | Start sending aggregated model to perun nodes round=2
FL-experiment | INFO flwr 2024-04-29 16:46:35,916 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmVbg1RfQeFgRaacNNLGXL719QohxRdbBRJebQ27je1izv,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 16:46:36,100 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmVbg1RfQeFgRaacNNLGXL719QohxRdbBRJebQ27je1izv,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 16:46:36,284 | server.py:123 | Done sending aggregated model to perun nodes round=2
FL-experiment | INFO flwr 2024-04-29 16:46:36,285 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-29 16:46:36,285 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-29 16:46:36,285 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-29 16:46:36,286 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-29 16:46:36,301 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 16:46:36,312 | client.py:128 | Start Training client=0
FL-experiment | DEBUG flwr 2024-04-29 16:46:55,088 | client.py:139 | File: storage/updated_weights_1_488a7394-53a5-45d2-9da1-b16196a2ef57.pkl IPFS file hash: QmQm1dLf6pD1qxgmiHkTXfuyJ3wu4LLTZhme9V6s4wyQj4
FL-experiment | INFO flwr 2024-04-29 16:46:55,089 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 16:46:55,089 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_2,1,5,QmQm1dLf6pD1qxgmiHkTXfuyJ3wu4LLTZhme9V6s4wyQj4,0,0
FL-experiment | INFO flwr 2024-04-29 16:46:55,424 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 16:46:55,424 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 16:46:55,431 | client.py:139 | File: storage/updated_weights_0_729de470-6450-4418-bbb0-2dbfbb4e322f.pkl IPFS file hash: QmXiM1sU2i2n1zFdU8em7vyt88fZviPkma24eg4uzwWsS6
FL-experiment | INFO flwr 2024-04-29 16:46:55,431 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 16:46:55,431 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_2,1,5,QmXiM1sU2i2n1zFdU8em7vyt88fZviPkma24eg4uzwWsS6,0,0
FL-experiment | INFO flwr 2024-04-29 16:46:55,614 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 16:46:55,614 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-29 16:46:55,616 | server.py:236 | fit_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 16:46:55,616 | server.py:65 | Start Aggregating round=3
FL-experiment | INFO flwr 2024-04-29 16:46:55,624 | server.py:86 | Start saving aggregated model to storage (round=3)
FL-experiment | DEBUG flwr 2024-04-29 16:46:55,951 | server.py:95 | File: storage/aggregated_model_e74a92f7-8535-47a2-bc40-e74db4559adf.pkl IPFS file hash: QmWvxfQJZRRjUxf3JQxzoMXPofRfywTUX5t24GcMk3j1af
FL-experiment | INFO flwr 2024-04-29 16:46:55,951 | server.py:98 | Done saving aggregated model to storage (round=3)
FL-experiment | DEBUG flwr 2024-04-29 16:46:55,952 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-29 16:46:57,964 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 16:46:57,964 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-29 16:46:57,964 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-29 16:46:57,964 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.3946}, Aggregated loss: 520.9649658203125, IPFS hash: QmWvxfQJZRRjUxf3JQxzoMXPofRfywTUX5t24GcMk3j1af
FL-experiment | INFO flwr 2024-04-29 16:46:57,964 | server.py:111 | Start sending aggregated model to perun nodes round=3
FL-experiment | INFO flwr 2024-04-29 16:46:57,964 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmWvxfQJZRRjUxf3JQxzoMXPofRfywTUX5t24GcMk3j1af,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 16:46:58,146 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmWvxfQJZRRjUxf3JQxzoMXPofRfywTUX5t24GcMk3j1af,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 16:46:58,333 | server.py:123 | Done sending aggregated model to perun nodes round=3
FL-experiment | INFO flwr 2024-04-29 16:46:58,334 | server.py:131 | Done Aggregating round=3
FL-experiment | INFO flwr 2024-04-29 16:46:58,335 | server.py:132 | Done Round=3
FL-experiment | INFO flwr 2024-04-29 16:46:58,335 | server.py:134 | Start Round=4
FL-experiment | DEBUG flwr 2024-04-29 16:46:58,336 | server.py:222 | fit_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-29 16:46:58,349 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 16:46:58,350 | client.py:128 | Start Training client=1
FL-experiment | DEBUG flwr 2024-04-29 16:47:17,066 | client.py:139 | File: storage/updated_weights_1_ade54e3c-3876-4054-9206-03fac29d5ed7.pkl IPFS file hash: QmPQL6Gy5UvkooTkthg4BCChDgoYKNUcnLBXn8A8V4xEkr
FL-experiment | INFO flwr 2024-04-29 16:47:17,067 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 16:47:17,067 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_2,1,5,QmPQL6Gy5UvkooTkthg4BCChDgoYKNUcnLBXn8A8V4xEkr,0,0
FL-experiment | INFO flwr 2024-04-29 16:47:17,401 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | DEBUG flwr 2024-04-29 16:47:17,401 | client.py:139 | File: storage/updated_weights_0_1c91564f-0053-4163-a2c8-c15fa9a61f0d.pkl IPFS file hash: Qmbq8XwG8H8SnCUkLPvoUDoQvoE518FNL1LG8w42wkmDSq
FL-experiment | INFO flwr 2024-04-29 16:47:17,401 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 16:47:17,401 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 16:47:17,401 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_2,1,5,Qmbq8XwG8H8SnCUkLPvoUDoQvoE518FNL1LG8w42wkmDSq,0,0
FL-experiment | INFO flwr 2024-04-29 16:47:17,581 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 16:47:17,582 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-29 16:47:17,587 | server.py:236 | fit_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 16:47:17,587 | server.py:65 | Start Aggregating round=4
FL-experiment | INFO flwr 2024-04-29 16:47:17,600 | server.py:86 | Start saving aggregated model to storage (round=4)
FL-experiment | DEBUG flwr 2024-04-29 16:47:17,891 | server.py:95 | File: storage/aggregated_model_dedba0be-63e3-4d8c-af4f-8ccc25069969.pkl IPFS file hash: QmZ8wvYDDhHc265KzmDakLL8yjDYcrYYtuEdLjyYFtnu39
FL-experiment | INFO flwr 2024-04-29 16:47:17,892 | server.py:98 | Done saving aggregated model to storage (round=4)
FL-experiment | DEBUG flwr 2024-04-29 16:47:17,893 | server.py:173 | evaluate_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-29 16:47:19,956 | server.py:187 | evaluate_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 16:47:19,956 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-29 16:47:19,956 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-29 16:47:19,956 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.446}, Aggregated loss: 477.2289276123047, IPFS hash: QmZ8wvYDDhHc265KzmDakLL8yjDYcrYYtuEdLjyYFtnu39
FL-experiment | INFO flwr 2024-04-29 16:47:19,956 | server.py:111 | Start sending aggregated model to perun nodes round=4
FL-experiment | INFO flwr 2024-04-29 16:47:19,956 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmZ8wvYDDhHc265KzmDakLL8yjDYcrYYtuEdLjyYFtnu39,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 16:47:20,137 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmZ8wvYDDhHc265KzmDakLL8yjDYcrYYtuEdLjyYFtnu39,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 16:47:20,323 | server.py:123 | Done sending aggregated model to perun nodes round=4
FL-experiment | INFO flwr 2024-04-29 16:47:20,324 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-29 16:47:20,324 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-29 16:47:20,324 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-29 16:47:20,325 | server.py:222 | fit_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-29 16:47:20,346 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 16:47:20,349 | client.py:128 | Start Training client=1
FL-experiment | DEBUG flwr 2024-04-29 16:47:40,595 | client.py:139 | File: storage/updated_weights_1_d18c873c-d5b0-4d66-a9fd-4073e61ae8a0.pkl IPFS file hash: QmTTwYBACVr2VEks9VkK1stM6c9YSBiiseMQkm8nZwaDpV
FL-experiment | INFO flwr 2024-04-29 16:47:40,596 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 16:47:40,596 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_2,1,5,QmTTwYBACVr2VEks9VkK1stM6c9YSBiiseMQkm8nZwaDpV,0,0
FL-experiment | DEBUG flwr 2024-04-29 16:47:40,834 | client.py:139 | File: storage/updated_weights_0_66799a0a-b3f2-4e64-bd32-49dc7b225b20.pkl IPFS file hash: QmfVt9sUYkwA6nBDa1MsWwup5jEEseYduaJBmKQJXnroi6
FL-experiment | INFO flwr 2024-04-29 16:47:40,835 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 16:47:40,835 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_2,1,5,QmfVt9sUYkwA6nBDa1MsWwup5jEEseYduaJBmKQJXnroi6,0,0
FL-experiment | INFO flwr 2024-04-29 16:47:40,937 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 16:47:40,937 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 16:47:41,026 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 16:47:41,027 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-29 16:47:41,033 | server.py:236 | fit_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 16:47:41,035 | server.py:65 | Start Aggregating round=5
FL-experiment | INFO flwr 2024-04-29 16:47:41,048 | server.py:86 | Start saving aggregated model to storage (round=5)
FL-experiment | DEBUG flwr 2024-04-29 16:47:41,390 | server.py:95 | File: storage/aggregated_model_6a7f8dc2-e1be-453c-b531-8ca528204380.pkl IPFS file hash: QmRjNRXsi9XUnUFkrCiEHAvxKgYyT5mo3U8tqKgirDsrkt
FL-experiment | INFO flwr 2024-04-29 16:47:41,391 | server.py:98 | Done saving aggregated model to storage (round=5)
FL-experiment | DEBUG flwr 2024-04-29 16:47:41,393 | server.py:173 | evaluate_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-29 16:47:43,412 | server.py:187 | evaluate_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 16:47:43,412 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-29 16:47:43,412 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-29 16:47:43,412 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.4804}, Aggregated loss: 453.1295471191406, IPFS hash: QmRjNRXsi9XUnUFkrCiEHAvxKgYyT5mo3U8tqKgirDsrkt
FL-experiment | INFO flwr 2024-04-29 16:47:43,412 | server.py:111 | Start sending aggregated model to perun nodes round=5
FL-experiment | INFO flwr 2024-04-29 16:47:43,412 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmRjNRXsi9XUnUFkrCiEHAvxKgYyT5mo3U8tqKgirDsrkt,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 16:47:43,592 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmRjNRXsi9XUnUFkrCiEHAvxKgYyT5mo3U8tqKgirDsrkt,5,0,0,99
FL-experiment | INFO flwr 2024-04-29 16:47:43,774 | server.py:123 | Done sending aggregated model to perun nodes round=5
FL-experiment | INFO flwr 2024-04-29 16:47:43,775 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-29 16:47:43,775 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-29 16:47:43,775 | server.py:153 | FL finished in 112.322357334
FL-experiment | INFO flwr 2024-04-29 16:47:43,778 | app.py:226 | app_fit: losses_distributed [(1, 684.856689453125), (2, 587.6731262207031), (3, 520.9649658203125), (4, 477.2289276123047), (5, 453.1295471191406)]
FL-experiment | INFO flwr 2024-04-29 16:47:43,779 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-29 16:47:43,779 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.2157), (2, 0.3129), (3, 0.3946), (4, 0.446), (5, 0.4804)]}
FL-experiment | INFO flwr 2024-04-29 16:47:43,779 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-29 16:47:43,779 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-29 16:47:43,799 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 16:47:43,799 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-29 16:47:43,799 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 16:47:43,799 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 16:47:44,390 | main.py:60 | Start settling channels
FL-experiment | INFO flwr 2024-04-29 16:48:43,025 | main.py:62 | Done settling channels
FL-experiment | INFO flwr 2024-04-29 16:48:43,026 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-29 16:48:43,515 | main.py:43 | Config: INCENTIVES_ON=True, BCFL=False, IPFS_ON=True, NUM_CLIENTS=2, NUM_ROUNDS=5,
FL-experiment | INFO flwr 2024-04-29 16:48:43,515 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-29 16:48:43,515 | main.py:54 | Start opening channels
FL-experiment | INFO flwr 2024-04-29 16:49:11,934 | main.py:56 | Done opening channels
FL-experiment | DEBUG flwr 2024-04-29 16:49:14,000 | server.py:147 | File: storage/init_model_b36030b5-af48-47a8-85b5-9e23b780f29d.pkl IPFS file hash: QmS6JQ5Xw4548yr8PrS3znAMqoVqv5SYdseV2WQrsaiJxj
FL-experiment | INFO flwr 2024-04-29 16:49:14,001 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-29 16:49:14,001 | server.py:49 | Start sharing model with perun nodes
FL-experiment | INFO flwr 2024-04-29 16:49:14,001 | server.py:52 | PERUN REQUEST: Sharing model with peer_0, REQ=set,peer_0,QmS6JQ5Xw4548yr8PrS3znAMqoVqv5SYdseV2WQrsaiJxj,5,0,0,0
FL-experiment | INFO flwr 2024-04-29 16:49:14,074 | server.py:52 | PERUN REQUEST: Sharing model with peer_1, REQ=set,peer_1,QmS6JQ5Xw4548yr8PrS3znAMqoVqv5SYdseV2WQrsaiJxj,5,0,0,0
