FL-experiment | INFO flwr 2024-04-30 14:56:02,007 | main.py:43 | Config: INCENTIVES_ON=True, BCFL=False, IPFS_ON=True, NUM_CLIENTS=10, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-30 14:58:41,345 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 14:58:41,346 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 14:58:41,346 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 14:58:41,347 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-30 14:58:41,347 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-30 14:58:41,347 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | DEBUG flwr 2024-04-30 14:58:41,347 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 14:58:41,363 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-30 14:58:41,363 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-30 14:58:41,363 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-30 14:58:41,411 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 14:58:41,412 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 14:58:41,418 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 14:58:41,562 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 14:58:41,563 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 14:58:41,563 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-30 14:58:41,564 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 14:58:42,045 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,046 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,048 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,049 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 14:58:42,231 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,233 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,234 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,235 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 14:58:42,249 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,258 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,260 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,261 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 14:58:42,301 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,302 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,302 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,303 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 14:58:42,309 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,309 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,310 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,311 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 14:58:42,490 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,491 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,492 | server.py:222 | fit_round 1: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-30 14:58:42,495 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-30 14:58:42,495 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-30 14:58:42,496 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-30 14:58:42,496 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-30 14:58:42,497 | client.py:128 | Start Training client=5
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,492 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | INFO flwr 2024-04-30 14:58:42,498 | client.py:128 | Start Training client=4
FL-experiment | DEBUG flwr 2024-04-30 14:58:42,498 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 14:58:42,498 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-30 14:58:42,499 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-30 14:58:42,499 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-30 14:58:42,501 | client.py:128 | Start Training client=6
FL-experiment | DEBUG flwr 2024-04-30 14:59:29,538 | client.py:139 | File: storage/updated_weights_7_d44d5d5d-c926-42ba-b693-ab8119864469.pkl IPFS file hash: QmZtTWkRvXmJeHewbt3bv4FWyqFhGjmt9BcUEfMtTGwdAK
FL-experiment | INFO flwr 2024-04-30 14:59:29,538 | client.py:141 | Start sending updated weights to the perun node (client=7)
FL-experiment | INFO flwr 2024-04-30 14:59:29,538 | client.py:144 | PERUN REQUEST: Setting weight client=7, REQ=set,peer_10,1,10,QmZtTWkRvXmJeHewbt3bv4FWyqFhGjmt9BcUEfMtTGwdAK,0,0
FL-experiment | INFO flwr 2024-04-30 14:59:29,606 | client.py:146 | Done sending updated weights to the perun node (client=7)
FL-experiment | INFO flwr 2024-04-30 14:59:29,606 | client.py:149 | Done Training client=7
FL-experiment | DEBUG flwr 2024-04-30 14:59:29,759 | client.py:139 | File: storage/updated_weights_2_d2dd1441-4cec-461a-af54-cc3f7e7f8b42.pkl IPFS file hash: QmRXHu9nopJrwHeX9fcGij1N5rTwA1APYDL9QCayamyUJf
FL-experiment | INFO flwr 2024-04-30 14:59:29,760 | client.py:141 | Start sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-30 14:59:29,760 | client.py:144 | PERUN REQUEST: Setting weight client=2, REQ=set,peer_10,1,10,QmRXHu9nopJrwHeX9fcGij1N5rTwA1APYDL9QCayamyUJf,0,0
FL-experiment | INFO flwr 2024-04-30 14:59:29,806 | client.py:146 | Done sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-30 14:59:29,806 | client.py:149 | Done Training client=2
FL-experiment | DEBUG flwr 2024-04-30 14:59:29,824 | client.py:139 | File: storage/updated_weights_3_929c7ed9-d2fa-4fd3-a57a-39bb5a20fe0c.pkl IPFS file hash: QmebuseboWibubk7eSqooaKu9g4VA9rrVEDxpFqfhg4igv
FL-experiment | INFO flwr 2024-04-30 14:59:29,824 | client.py:141 | Start sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-30 14:59:29,824 | client.py:144 | PERUN REQUEST: Setting weight client=3, REQ=set,peer_10,1,10,QmebuseboWibubk7eSqooaKu9g4VA9rrVEDxpFqfhg4igv,0,0
FL-experiment | DEBUG flwr 2024-04-30 14:59:30,020 | client.py:139 | File: storage/updated_weights_6_6792d664-9d20-4898-a9ed-d33b49fb1448.pkl IPFS file hash: QmUn2Ao8NsvmAoRwCmufDj1fNSfeqxTt3rWf9gj6wGvDUi
FL-experiment | INFO flwr 2024-04-30 14:59:30,020 | client.py:141 | Start sending updated weights to the perun node (client=6)
FL-experiment | INFO flwr 2024-04-30 14:59:30,020 | client.py:144 | PERUN REQUEST: Setting weight client=6, REQ=set,peer_10,1,10,QmUn2Ao8NsvmAoRwCmufDj1fNSfeqxTt3rWf9gj6wGvDUi,0,0
FL-experiment | DEBUG flwr 2024-04-30 14:59:30,032 | client.py:139 | File: storage/updated_weights_8_44ef6c77-1371-49da-b33c-ea2502ebe806.pkl IPFS file hash: QmSU8smiVzEbMmr5EgiW4bBeYps4DEc9aHnC5LQHLQTMnd
FL-experiment | INFO flwr 2024-04-30 14:59:30,032 | client.py:141 | Start sending updated weights to the perun node (client=8)
FL-experiment | INFO flwr 2024-04-30 14:59:30,032 | client.py:144 | PERUN REQUEST: Setting weight client=8, REQ=set,peer_10,1,10,QmSU8smiVzEbMmr5EgiW4bBeYps4DEc9aHnC5LQHLQTMnd,0,0
FL-experiment | INFO flwr 2024-04-30 14:59:30,076 | client.py:146 | Done sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-30 14:59:30,076 | client.py:149 | Done Training client=3
FL-experiment | DEBUG flwr 2024-04-30 14:59:30,088 | client.py:139 | File: storage/updated_weights_9_ad759bb5-4bdd-4c6c-a9b8-78c42220d2a5.pkl IPFS file hash: QmUYXTLddMwUpEACmYFh7SAteiZ1GzQjk5efN2AkD8EUMG
FL-experiment | INFO flwr 2024-04-30 14:59:30,088 | client.py:141 | Start sending updated weights to the perun node (client=9)
FL-experiment | INFO flwr 2024-04-30 14:59:30,088 | client.py:144 | PERUN REQUEST: Setting weight client=9, REQ=set,peer_10,1,10,QmUYXTLddMwUpEACmYFh7SAteiZ1GzQjk5efN2AkD8EUMG,0,0
FL-experiment | DEBUG flwr 2024-04-30 14:59:30,203 | client.py:139 | File: storage/updated_weights_1_7be0a792-1c54-4b6e-8124-f7fa96aea8f5.pkl IPFS file hash: QmSPyfWqcCCBbqXW5t4duQZfujtQQtREUTzrXtVz1787rv
FL-experiment | INFO flwr 2024-04-30 14:59:30,203 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-30 14:59:30,203 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_10,1,10,QmSPyfWqcCCBbqXW5t4duQZfujtQQtREUTzrXtVz1787rv,0,0
FL-experiment | INFO flwr 2024-04-30 14:59:30,205 | client.py:146 | Done sending updated weights to the perun node (client=6)
FL-experiment | INFO flwr 2024-04-30 14:59:30,205 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-30 14:59:30,234 | client.py:146 | Done sending updated weights to the perun node (client=8)
FL-experiment | INFO flwr 2024-04-30 14:59:30,234 | client.py:149 | Done Training client=8
FL-experiment | INFO flwr 2024-04-30 14:59:30,259 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-30 14:59:30,259 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-30 14:59:30,399 | client.py:146 | Done sending updated weights to the perun node (client=9)
FL-experiment | INFO flwr 2024-04-30 14:59:30,399 | client.py:149 | Done Training client=9
FL-experiment | DEBUG flwr 2024-04-30 14:59:30,415 | client.py:139 | File: storage/updated_weights_0_688f4c3a-aed4-44e1-b699-2acdc75eec32.pkl IPFS file hash: QmWCgAQ1b2mpSJWGASW5L4jntjsnEtNv5EaDbC1jSH8Jo7
FL-experiment | INFO flwr 2024-04-30 14:59:30,415 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-30 14:59:30,415 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_10,1,10,QmWCgAQ1b2mpSJWGASW5L4jntjsnEtNv5EaDbC1jSH8Jo7,0,0
FL-experiment | DEBUG flwr 2024-04-30 14:59:30,438 | client.py:139 | File: storage/updated_weights_4_f293eaa7-0b45-4a97-9d63-fcc7ac256d57.pkl IPFS file hash: QmQEreghRARdErsoLdtwdsFYqeTc3hF7o2AtLDtjbgt376
FL-experiment | INFO flwr 2024-04-30 14:59:30,438 | client.py:141 | Start sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-30 14:59:30,439 | client.py:144 | PERUN REQUEST: Setting weight client=4, REQ=set,peer_10,1,10,QmQEreghRARdErsoLdtwdsFYqeTc3hF7o2AtLDtjbgt376,0,0
FL-experiment | INFO flwr 2024-04-30 14:59:30,511 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-30 14:59:30,511 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-30 14:59:30,552 | client.py:139 | File: storage/updated_weights_5_ba654417-9176-4d73-96ae-4ad9b0de2a3e.pkl IPFS file hash: QmRSPvvKGHyzMXX6CSpeQptAchBeKmqAL4z7NzxF9dHVYD
FL-experiment | INFO flwr 2024-04-30 14:59:30,552 | client.py:141 | Start sending updated weights to the perun node (client=5)
FL-experiment | INFO flwr 2024-04-30 14:59:30,552 | client.py:144 | PERUN REQUEST: Setting weight client=5, REQ=set,peer_10,1,10,QmRSPvvKGHyzMXX6CSpeQptAchBeKmqAL4z7NzxF9dHVYD,0,0
FL-experiment | INFO flwr 2024-04-30 14:59:30,639 | client.py:146 | Done sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-30 14:59:30,640 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-30 14:59:30,870 | client.py:146 | Done sending updated weights to the perun node (client=5)
FL-experiment | INFO flwr 2024-04-30 14:59:30,871 | client.py:149 | Done Training client=5
FL-experiment | DEBUG flwr 2024-04-30 14:59:30,882 | server.py:236 | fit_round 1 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-30 14:59:30,882 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-30 14:59:30,912 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | INFO flwr 2024-04-30 14:59:30,912 | server.py:86 | Start saving aggregated model to storage (round=1)
FL-experiment | DEBUG flwr 2024-04-30 14:59:31,143 | server.py:95 | File: storage/aggregated_model_ed25bac6-c0fa-4c2f-b5c8-f4c0d3f9b9dc.pkl IPFS file hash: QmfLcTXrNbZ2NUFH8c1mzkYYCmAU1fqht8eMG1Vj2K49Uy
FL-experiment | INFO flwr 2024-04-30 14:59:31,143 | server.py:98 | Done saving aggregated model to storage (round=1)
FL-experiment | DEBUG flwr 2024-04-30 14:59:31,143 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-30 14:59:34,637 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-30 14:59:34,638 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-30 14:59:34,638 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-30 14:59:34,638 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.2192}, Aggregated loss: 677.8619934082031, IPFS hash: QmfLcTXrNbZ2NUFH8c1mzkYYCmAU1fqht8eMG1Vj2K49Uy
FL-experiment | INFO flwr 2024-04-30 14:59:34,638 | server.py:111 | Start sending aggregated model to perun nodes round=1
FL-experiment | INFO flwr 2024-04-30 14:59:34,638 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmfLcTXrNbZ2NUFH8c1mzkYYCmAU1fqht8eMG1Vj2K49Uy,10,0,0,99
FL-experiment | INFO flwr 2024-04-30 14:59:34,697 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmfLcTXrNbZ2NUFH8c1mzkYYCmAU1fqht8eMG1Vj2K49Uy,10,0,0,99
FL-experiment | INFO flwr 2024-04-30 14:59:34,757 | server.py:114 | PERUN REQUEST: Setting model with peer_2, REQ=set,peer_2,QmfLcTXrNbZ2NUFH8c1mzkYYCmAU1fqht8eMG1Vj2K49Uy,10,0,0,99
FL-experiment | INFO flwr 2024-04-30 14:59:34,818 | server.py:114 | PERUN REQUEST: Setting model with peer_3, REQ=set,peer_3,QmfLcTXrNbZ2NUFH8c1mzkYYCmAU1fqht8eMG1Vj2K49Uy,10,0,0,99
FL-experiment | INFO flwr 2024-04-30 14:59:34,878 | server.py:114 | PERUN REQUEST: Setting model with peer_4, REQ=set,peer_4,QmfLcTXrNbZ2NUFH8c1mzkYYCmAU1fqht8eMG1Vj2K49Uy,10,0,0,99
FL-experiment | INFO flwr 2024-04-30 14:59:34,945 | server.py:114 | PERUN REQUEST: Setting model with peer_5, REQ=set,peer_5,QmfLcTXrNbZ2NUFH8c1mzkYYCmAU1fqht8eMG1Vj2K49Uy,10,0,0,99
FL-experiment | INFO flwr 2024-04-30 14:59:35,010 | server.py:114 | PERUN REQUEST: Setting model with peer_6, REQ=set,peer_6,QmfLcTXrNbZ2NUFH8c1mzkYYCmAU1fqht8eMG1Vj2K49Uy,10,0,0,99
FL-experiment | INFO flwr 2024-04-30 14:59:35,077 | server.py:114 | PERUN REQUEST: Setting model with peer_7, REQ=set,peer_7,QmfLcTXrNbZ2NUFH8c1mzkYYCmAU1fqht8eMG1Vj2K49Uy,10,0,0,99
FL-experiment | INFO flwr 2024-04-30 14:59:35,140 | server.py:114 | PERUN REQUEST: Setting model with peer_8, REQ=set,peer_8,QmfLcTXrNbZ2NUFH8c1mzkYYCmAU1fqht8eMG1Vj2K49Uy,10,0,0,99
FL-experiment | INFO flwr 2024-04-30 14:59:35,203 | server.py:114 | PERUN REQUEST: Setting model with peer_9, REQ=set,peer_9,QmfLcTXrNbZ2NUFH8c1mzkYYCmAU1fqht8eMG1Vj2K49Uy,10,0,0,99
FL-experiment | INFO flwr 2024-04-30 14:59:35,266 | server.py:123 | Done sending aggregated model to perun nodes round=1
FL-experiment | INFO flwr 2024-04-30 14:59:35,267 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-30 14:59:35,267 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-30 14:59:35,269 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-30 14:59:35,270 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-30 14:59:35,289 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-30 14:59:35,295 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-30 14:59:35,296 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-30 14:59:35,298 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-30 14:59:35,299 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-30 14:59:35,302 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-30 14:59:35,303 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-30 14:59:35,304 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-30 14:59:35,305 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-30 14:59:35,305 | client.py:128 | Start Training client=8
FL-experiment | DEBUG flwr 2024-04-30 15:00:01,822 | client.py:139 | File: storage/updated_weights_3_369b68d6-54b6-4106-b991-8a1d60a14e45.pkl IPFS file hash: Qmd6VCgAuVBbouxAvAcLzqNWLGyaaSTDotqPXe2KUq3axU
FL-experiment | INFO flwr 2024-04-30 15:00:01,822 | client.py:141 | Start sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-30 15:00:01,822 | client.py:144 | PERUN REQUEST: Setting weight client=3, REQ=set,peer_10,1,10,Qmd6VCgAuVBbouxAvAcLzqNWLGyaaSTDotqPXe2KUq3axU,0,0
FL-experiment | DEBUG flwr 2024-04-30 15:00:01,946 | client.py:139 | File: storage/updated_weights_2_98c757ac-925d-4937-80c0-30c147fcc8fe.pkl IPFS file hash: QmbUBotrV1cw68gpy9a4CrmCHFmYTpzkm9jVe5rZDXv1Tm
FL-experiment | INFO flwr 2024-04-30 15:00:01,946 | client.py:141 | Start sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-30 15:00:01,946 | client.py:144 | PERUN REQUEST: Setting weight client=2, REQ=set,peer_10,1,10,QmbUBotrV1cw68gpy9a4CrmCHFmYTpzkm9jVe5rZDXv1Tm,0,0
FL-experiment | INFO flwr 2024-04-30 15:00:01,988 | client.py:146 | Done sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-30 15:00:01,989 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-30 15:00:02,075 | client.py:146 | Done sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-30 15:00:02,075 | client.py:149 | Done Training client=3
FL-experiment | DEBUG flwr 2024-04-30 15:00:02,291 | client.py:139 | File: storage/updated_weights_5_4089289a-e4fe-44d4-91ef-d94aeabe8f0f.pkl IPFS file hash: QmSk3hNwcMoTCtHTnZNjjBP6cna1sK25iNayybcaNzbrtZ
FL-experiment | INFO flwr 2024-04-30 15:00:02,291 | client.py:141 | Start sending updated weights to the perun node (client=5)
FL-experiment | INFO flwr 2024-04-30 15:00:02,291 | client.py:144 | PERUN REQUEST: Setting weight client=5, REQ=set,peer_10,1,10,QmSk3hNwcMoTCtHTnZNjjBP6cna1sK25iNayybcaNzbrtZ,0,0
FL-experiment | DEBUG flwr 2024-04-30 15:00:02,362 | client.py:139 | File: storage/updated_weights_6_ea865ced-78d9-4729-9ab0-1ba76c07322a.pkl IPFS file hash: QmV9LQFv49KGFvoLNRGjS8WnNxdL1dyjpi4Ubais2fWPV8
FL-experiment | INFO flwr 2024-04-30 15:00:02,363 | client.py:141 | Start sending updated weights to the perun node (client=6)
FL-experiment | INFO flwr 2024-04-30 15:00:02,363 | client.py:144 | PERUN REQUEST: Setting weight client=6, REQ=set,peer_10,1,10,QmV9LQFv49KGFvoLNRGjS8WnNxdL1dyjpi4Ubais2fWPV8,0,0
FL-experiment | DEBUG flwr 2024-04-30 15:00:02,436 | client.py:139 | File: storage/updated_weights_4_23509ffd-1207-4b6d-815e-bc00f305b276.pkl IPFS file hash: QmXjchrz3AKpdmHY1GPCsWg47Py8Fw3g2kjUuhaVakjj5q
FL-experiment | INFO flwr 2024-04-30 15:00:02,436 | client.py:141 | Start sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-30 15:00:02,436 | client.py:144 | PERUN REQUEST: Setting weight client=4, REQ=set,peer_10,1,10,QmXjchrz3AKpdmHY1GPCsWg47Py8Fw3g2kjUuhaVakjj5q,0,0
FL-experiment | INFO flwr 2024-04-30 15:00:02,548 | client.py:146 | Done sending updated weights to the perun node (client=6)
FL-experiment | INFO flwr 2024-04-30 15:00:02,549 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-30 15:00:02,618 | client.py:146 | Done sending updated weights to the perun node (client=5)
FL-experiment | INFO flwr 2024-04-30 15:00:02,618 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-30 15:00:02,639 | client.py:146 | Done sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-30 15:00:02,640 | client.py:149 | Done Training client=4
FL-experiment | DEBUG flwr 2024-04-30 15:00:24,041 | client.py:139 | File: storage/updated_weights_7_162ba25a-6082-4ae8-bbeb-e600c33fdb2d.pkl IPFS file hash: QmczT8ocqghU7rDzjKevibfxrx4MB3mTPNmGB3u5zui8EV
FL-experiment | INFO flwr 2024-04-30 15:00:24,041 | client.py:141 | Start sending updated weights to the perun node (client=7)
