FL-experiment | INFO flwr 2024-04-29 15:10:30,599 | main.py:43 | Config: INCENTIVES_ON=True, BCFL=False, IPFS_ON=True, NUM_CLIENTS=2, NUM_ROUNDS=1,
FL-experiment | INFO flwr 2024-04-29 15:11:31,736 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmdUeR9B9tZT9yywuW1AtKtFsZQQFDMXKY5xEtg2b48jWf,1,0,0,99
FL-experiment | INFO flwr 2024-04-29 15:11:31,918 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmdUeR9B9tZT9yywuW1AtKtFsZQQFDMXKY5xEtg2b48jWf,1,0,0,99
FL-experiment | INFO flwr 2024-04-29 15:11:32,100 | server.py:123 | Done sending aggregated model to perun nodes round=1
FL-experiment | INFO flwr 2024-04-29 15:11:32,100 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-29 15:11:32,100 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-29 15:11:32,100 | server.py:153 | FL finished in 22.471964167000003
FL-experiment | INFO flwr 2024-04-29 15:11:32,101 | app.py:226 | app_fit: losses_distributed [(1, 629.8442993164062)]
FL-experiment | INFO flwr 2024-04-29 15:11:32,101 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-29 15:11:32,102 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.27035)]}
FL-experiment | INFO flwr 2024-04-29 15:11:32,102 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-29 15:11:32,102 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-29 15:11:32,113 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-29 15:11:32,113 | app.py:304 | Disconnect and shut down
FL-experiment | DEBUG flwr 2024-04-29 15:11:32,114 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-29 15:11:32,114 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 15:11:32,689 | main.py:60 | Start settling channels
FL-experiment | INFO flwr 2024-04-29 15:12:31,831 | main.py:62 | Done settling channels
FL-experiment | INFO flwr 2024-04-29 15:12:31,832 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-29 15:12:32,362 | main.py:43 | Config: INCENTIVES_ON=True, BCFL=False, IPFS_ON=True, NUM_CLIENTS=2, NUM_ROUNDS=1,
FL-experiment | INFO flwr 2024-04-29 15:12:32,362 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-29 15:12:32,362 | main.py:54 | Start opening channels
FL-experiment | INFO flwr 2024-04-29 15:13:01,018 | main.py:56 | Done opening channels
FL-experiment | DEBUG flwr 2024-04-29 15:13:03,071 | server.py:147 | File: storage/init_model_bfbba96b-5f9b-454f-8ee3-6f86826041ca.pkl IPFS file hash: QmYwc9kg7apmFLLtoKvUAj4bMwyMvu5xeyVrBeW6Y6JSQ1
FL-experiment | INFO flwr 2024-04-29 15:13:03,071 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-29 15:13:03,072 | server.py:49 | Start sharing model with perun nodes
FL-experiment | INFO flwr 2024-04-29 15:13:03,072 | server.py:52 | PERUN REQUEST: Sharing model with peer_0, REQ=set,peer_0,QmYwc9kg7apmFLLtoKvUAj4bMwyMvu5xeyVrBeW6Y6JSQ1,1,0,0,0
FL-experiment | INFO flwr 2024-04-29 15:13:03,148 | server.py:52 | PERUN REQUEST: Sharing model with peer_1, REQ=set,peer_1,QmYwc9kg7apmFLLtoKvUAj4bMwyMvu5xeyVrBeW6Y6JSQ1,1,0,0,0
FL-experiment | INFO flwr 2024-04-29 15:13:03,222 | server.py:54 | Done sharing model with perun nodes
FL-experiment | INFO flwr 2024-04-29 15:13:03,228 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=1, round_timeout=None)
FL-experiment | INFO flwr 2024-04-29 15:13:03,271 | app.py:176 | Flower ECE: gRPC server running (1 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-29 15:13:03,271 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-29 15:13:03,271 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-29 15:13:09,859 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 15:13:09,859 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 15:13:09,860 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 15:13:09,861 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 15:13:09,868 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-29 15:13:09,868 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-29 15:13:09,868 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-29 15:13:10,908 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 15:13:10,909 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 15:13:10,910 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 15:13:10,910 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | DEBUG flwr 2024-04-29 15:13:10,911 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-29 15:13:10,913 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 15:13:10,918 | client.py:128 | Start Training client=0
FL-experiment | DEBUG flwr 2024-04-29 15:13:29,098 | client.py:139 | File: storage/updated_weights_1_916e1483-9083-48f5-9322-ff0d712e2a08.pkl IPFS file hash: QmbQje1cYPYohv1qPXit36ekoTuuaQbEixLcG3pnvJeprC
FL-experiment | INFO flwr 2024-04-29 15:13:29,099 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 15:13:29,099 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_2,1,1,QmbQje1cYPYohv1qPXit36ekoTuuaQbEixLcG3pnvJeprC,0,0
FL-experiment | INFO flwr 2024-04-29 15:13:29,157 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 15:13:29,157 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 15:13:29,649 | client.py:139 | File: storage/updated_weights_0_ccba04d9-db46-4a28-8260-9ae43f69987c.pkl IPFS file hash: QmahpA6gyzfYAsaSiyfLV2gjT7T8Jui9LyJspZrQstvNk6
FL-experiment | INFO flwr 2024-04-29 15:13:29,649 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 15:13:29,649 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_2,1,1,QmahpA6gyzfYAsaSiyfLV2gjT7T8Jui9LyJspZrQstvNk6,0,0
FL-experiment | INFO flwr 2024-04-29 15:13:29,763 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 15:13:29,763 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-29 15:13:29,765 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 15:13:29,765 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-29 15:13:29,769 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | INFO flwr 2024-04-29 15:13:29,769 | server.py:86 | Start saving aggregated model to storage (round=1)
FL-experiment | DEBUG flwr 2024-04-29 15:13:29,876 | server.py:95 | File: storage/aggregated_model_7f93a332-49ba-49a0-a71b-8e3fed9321f1.pkl IPFS file hash: QmWyQ1NPtHNee1Pxr5xNFyJcLJtJ8cLNe7EnQbmxtgDao1
FL-experiment | INFO flwr 2024-04-29 15:13:29,876 | server.py:98 | Done saving aggregated model to storage (round=1)
FL-experiment | DEBUG flwr 2024-04-29 15:13:29,877 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-29 15:13:31,911 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 15:13:31,911 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-29 15:13:31,911 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-29 15:13:31,912 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.23595}, Aggregated loss: 666.5099792480469, IPFS hash: QmWyQ1NPtHNee1Pxr5xNFyJcLJtJ8cLNe7EnQbmxtgDao1
FL-experiment | INFO flwr 2024-04-29 15:13:31,912 | server.py:111 | Start sending aggregated model to perun nodes round=1
FL-experiment | INFO flwr 2024-04-29 15:13:31,912 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmWyQ1NPtHNee1Pxr5xNFyJcLJtJ8cLNe7EnQbmxtgDao1,1,0,0,99
FL-experiment | INFO flwr 2024-04-29 15:13:31,986 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmWyQ1NPtHNee1Pxr5xNFyJcLJtJ8cLNe7EnQbmxtgDao1,1,0,0,99
FL-experiment | INFO flwr 2024-04-29 15:13:32,061 | server.py:123 | Done sending aggregated model to perun nodes round=1
FL-experiment | INFO flwr 2024-04-29 15:13:32,061 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-29 15:13:32,061 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-29 15:13:32,061 | server.py:153 | FL finished in 22.193456500000003
FL-experiment | INFO flwr 2024-04-29 15:13:32,061 | app.py:226 | app_fit: losses_distributed [(1, 666.5099792480469)]
FL-experiment | INFO flwr 2024-04-29 15:13:32,062 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-29 15:13:32,062 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.23595)]}
FL-experiment | INFO flwr 2024-04-29 15:13:32,062 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-29 15:13:32,062 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-29 15:13:32,065 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 15:13:32,065 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-29 15:13:32,066 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 15:13:32,066 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 15:13:32,756 | main.py:60 | Start settling channels
FL-experiment | INFO flwr 2024-04-29 15:14:32,257 | main.py:62 | Done settling channels
FL-experiment | INFO flwr 2024-04-29 15:14:32,258 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-29 15:14:32,789 | main.py:43 | Config: INCENTIVES_ON=True, BCFL=False, IPFS_ON=True, NUM_CLIENTS=2, NUM_ROUNDS=1,
FL-experiment | INFO flwr 2024-04-29 15:14:32,789 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-29 15:14:32,789 | main.py:54 | Start opening channels
FL-experiment | INFO flwr 2024-04-29 15:15:01,285 | main.py:56 | Done opening channels
FL-experiment | DEBUG flwr 2024-04-29 15:15:03,375 | server.py:147 | File: storage/init_model_2d85bb09-31fa-4d99-acd4-6cca94a7452c.pkl IPFS file hash: QmVgUTifSUUK6mUN4SDPHJU4Q7xM5KutNoJu7C1fowF93T
FL-experiment | INFO flwr 2024-04-29 15:15:03,376 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-29 15:15:03,376 | server.py:49 | Start sharing model with perun nodes
FL-experiment | INFO flwr 2024-04-29 15:15:03,376 | server.py:52 | PERUN REQUEST: Sharing model with peer_0, REQ=set,peer_0,QmVgUTifSUUK6mUN4SDPHJU4Q7xM5KutNoJu7C1fowF93T,1,0,0,0
FL-experiment | INFO flwr 2024-04-29 15:15:03,498 | server.py:52 | PERUN REQUEST: Sharing model with peer_1, REQ=set,peer_1,QmVgUTifSUUK6mUN4SDPHJU4Q7xM5KutNoJu7C1fowF93T,1,0,0,0
FL-experiment | INFO flwr 2024-04-29 15:15:03,628 | server.py:54 | Done sharing model with perun nodes
FL-experiment | INFO flwr 2024-04-29 15:15:03,629 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=1, round_timeout=None)
FL-experiment | INFO flwr 2024-04-29 15:15:03,673 | app.py:176 | Flower ECE: gRPC server running (1 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-29 15:15:03,673 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-29 15:15:03,673 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-29 15:15:10,116 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 15:15:10,116 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 15:15:10,117 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 15:15:10,118 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 15:15:10,124 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-29 15:15:10,124 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-29 15:15:10,124 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-29 15:15:10,357 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 15:15:10,365 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 15:15:10,366 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | DEBUG flwr 2024-04-29 15:15:10,366 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-29 15:15:10,369 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 15:15:10,369 | client.py:128 | Start Training client=0
FL-experiment | DEBUG flwr 2024-04-29 15:15:29,913 | client.py:139 | File: storage/updated_weights_1_c4cd8c31-2982-47a9-bd4c-c05aa5bc845b.pkl IPFS file hash: QmYUwoA3jGVzrWzxMrmrqctrY8BX9BM3usNjFRiRbLy4Nf
FL-experiment | INFO flwr 2024-04-29 15:15:29,914 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 15:15:29,915 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_2,1,1,QmYUwoA3jGVzrWzxMrmrqctrY8BX9BM3usNjFRiRbLy4Nf,0,0
FL-experiment | DEBUG flwr 2024-04-29 15:15:29,917 | client.py:139 | File: storage/updated_weights_0_4d9d822f-f80e-47ad-899d-fdc46d195645.pkl IPFS file hash: QmUaC4KQnx4hz6i4uWG1nLLDnDWDujnMoBXNkdzKEap8uQ
FL-experiment | INFO flwr 2024-04-29 15:15:29,917 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 15:15:29,917 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_2,1,1,QmUaC4KQnx4hz6i4uWG1nLLDnDWDujnMoBXNkdzKEap8uQ,0,0
FL-experiment | INFO flwr 2024-04-29 15:15:29,954 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 15:15:29,954 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 15:15:30,096 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 15:15:30,097 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-29 15:15:30,103 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 15:15:30,103 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-29 15:15:30,110 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | INFO flwr 2024-04-29 15:15:30,110 | server.py:86 | Start saving aggregated model to storage (round=1)
FL-experiment | DEBUG flwr 2024-04-29 15:15:30,222 | server.py:95 | File: storage/aggregated_model_9439ad0f-a455-4a22-b691-24b1cbe039f9.pkl IPFS file hash: QmRhGCuBDJ9We1fq3WsKBBCYDek8hZFZrbgAJbGWQfPTgH
FL-experiment | INFO flwr 2024-04-29 15:15:30,223 | server.py:98 | Done saving aggregated model to storage (round=1)
FL-experiment | DEBUG flwr 2024-04-29 15:15:30,223 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-29 15:15:32,293 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 15:15:32,294 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-29 15:15:32,294 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-29 15:15:32,294 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.2471}, Aggregated loss: 657.4605407714844, IPFS hash: QmRhGCuBDJ9We1fq3WsKBBCYDek8hZFZrbgAJbGWQfPTgH
FL-experiment | INFO flwr 2024-04-29 15:15:32,294 | server.py:111 | Start sending aggregated model to perun nodes round=1
FL-experiment | INFO flwr 2024-04-29 15:15:32,294 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmRhGCuBDJ9We1fq3WsKBBCYDek8hZFZrbgAJbGWQfPTgH,1,0,0,99
FL-experiment | INFO flwr 2024-04-29 15:15:32,414 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmRhGCuBDJ9We1fq3WsKBBCYDek8hZFZrbgAJbGWQfPTgH,1,0,0,99
FL-experiment | INFO flwr 2024-04-29 15:15:32,539 | server.py:123 | Done sending aggregated model to perun nodes round=1
FL-experiment | INFO flwr 2024-04-29 15:15:32,540 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-29 15:15:32,540 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-29 15:15:32,540 | server.py:153 | FL finished in 22.415767707999997
FL-experiment | INFO flwr 2024-04-29 15:15:32,541 | app.py:226 | app_fit: losses_distributed [(1, 657.4605407714844)]
FL-experiment | INFO flwr 2024-04-29 15:15:32,541 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-29 15:15:32,541 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.2471)]}
FL-experiment | INFO flwr 2024-04-29 15:15:32,541 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-29 15:15:32,541 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-29 15:15:32,545 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 15:15:32,545 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-29 15:15:32,546 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 15:15:32,546 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 15:15:33,050 | main.py:60 | Start settling channels
FL-experiment | INFO flwr 2024-04-29 15:16:32,531 | main.py:62 | Done settling channels
FL-experiment | INFO flwr 2024-04-29 15:16:32,533 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-29 15:16:33,078 | main.py:43 | Config: INCENTIVES_ON=True, BCFL=False, IPFS_ON=True, NUM_CLIENTS=2, NUM_ROUNDS=1,
FL-experiment | INFO flwr 2024-04-29 15:16:33,078 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-29 15:16:33,078 | main.py:54 | Start opening channels
FL-experiment | INFO flwr 2024-04-29 15:17:01,570 | main.py:56 | Done opening channels
FL-experiment | DEBUG flwr 2024-04-29 15:17:03,665 | server.py:147 | File: storage/init_model_a6e6ed96-2e1b-4e22-abea-9a34957c66b9.pkl IPFS file hash: QmPhNQE5YbXm7d22Q7HrDzqtbQwVqsLoNtiLKF4TLJv1G3
FL-experiment | INFO flwr 2024-04-29 15:17:03,665 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-29 15:17:03,665 | server.py:49 | Start sharing model with perun nodes
FL-experiment | INFO flwr 2024-04-29 15:17:03,665 | server.py:52 | PERUN REQUEST: Sharing model with peer_0, REQ=set,peer_0,QmPhNQE5YbXm7d22Q7HrDzqtbQwVqsLoNtiLKF4TLJv1G3,1,0,0,0
